candidate_id,rank,score,reasoning
CAND_0000194,412,0.0,Strong semantic match (Score: 0.0) with 1.8 years of experience.
CAND_0000300,413,0.0,Strong semantic match (Score: 0.0) with 8.5 years of experience.
CAND_0000349,414,0.0,Strong semantic match (Score: 0.0) with 11.0 years of experience. Exceptional open-source presence (GitHub score: 13.4). Highly responsive to recruiter outreach. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000009,415,0.0,Strong semantic match (Score: 0.0) with 11.0 years of experience.
CAND_0000346,416,0.0,Strong semantic match (Score: 0.0) with 4.6 years of experience.
CAND_0000037,417,0.0,Strong semantic match (Score: 0.0) with 14.3 years of experience. Available to join almost immediately. Highly responsive to recruiter outreach. Has relevant certifications. Reliable interview attendance record.
CAND_0000189,418,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Available to join almost immediately. Strong academic pedigree. Has relevant certifications. Reliable interview attendance record.
CAND_0000470,419,0.0,Strong semantic match (Score: 0.0) with 14.2 years of experience. Highly responsive to recruiter outreach.
CAND_0000042,420,0.0,Strong semantic match (Score: 0.0) with 5.0 years of experience. Available to join almost immediately. Has relevant certifications.
CAND_0000363,421,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience.
CAND_0000448,422,0.0,Strong semantic match (Score: 0.0) with 13.9 years of experience. Actively looking for new opportunities. High recruiter demand in the last 30 days.
CAND_0000232,423,0.0,Strong semantic match (Score: 0.0) with 4.3 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 19.3).
CAND_0000030,424,0.0,Strong semantic match (Score: 0.0) with 10.0 years of experience. Exceptional open-source presence (GitHub score: 21.7).
CAND_0000497,425,0.0,Strong semantic match (Score: 0.0) with 1.6 years of experience. Actively looking for new opportunities. Strong academic pedigree. Reliable interview attendance record.
CAND_0000235,426,0.0,Strong semantic match (Score: 0.0) with 10.4 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 22.5). Reliable interview attendance record.
CAND_0000493,427,0.0,Strong semantic match (Score: 0.0) with 5.5 years of experience. Highly responsive to recruiter outreach. Actively looking for new opportunities. Reliable interview attendance record.
CAND_0000432,428,0.0,Strong semantic match (Score: 0.0) with 4.8 years of experience. Available to join almost immediately.
CAND_0000496,429,0.0,Strong semantic match (Score: 0.0) with 9.8 years of experience. Actively looking for new opportunities.
CAND_0000356,430,0.0,Strong semantic match (Score: 0.0) with 1.6 years of experience. Exceptional open-source presence (GitHub score: 31.4). Strong academic pedigree. Has relevant certifications.
CAND_0000183,431,0.0,Strong semantic match (Score: 0.0) with 3.9 years of experience. Actively looking for new opportunities.
CAND_0000430,432,0.0,Strong semantic match (Score: 0.0) with 9.3 years of experience. Exceptional open-source presence (GitHub score: 20.4). Actively looking for new opportunities.
CAND_0000172,433,0.0,Strong semantic match (Score: 0.0) with 10.9 years of experience. Reliable interview attendance record.
CAND_0000171,434,0.0,Strong semantic match (Score: 0.0) with 2.9 years of experience.
CAND_0000176,435,0.0,Strong semantic match (Score: 0.0) with 4.5 years of experience. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000456,436,0.0,Strong semantic match (Score: 0.0) with 11.2 years of experience. Highly responsive to recruiter outreach. Has relevant certifications.
CAND_0000444,437,0.0,Strong semantic match (Score: 0.0) with 14.3 years of experience. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000163,438,0.0,Strong semantic match (Score: 0.0) with 12.3 years of experience. Exceptional open-source presence (GitHub score: 12.6). Strong academic pedigree. Has relevant certifications.
CAND_0000224,439,0.0,Strong semantic match (Score: 0.0) with 4.1 years of experience. Graduate of a top-tier institution. Reliable interview attendance record.
CAND_0000052,440,0.0,Strong semantic match (Score: 0.0) with 1.4 years of experience. Has relevant certifications.
CAND_0000033,441,0.0,Strong semantic match (Score: 0.0) with 8.6 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 38.3). Actively looking for new opportunities. Has relevant certifications.
CAND_0000208,442,0.0,Strong semantic match (Score: 0.0) with 4.2 years of experience. Available to join almost immediately.
CAND_0000005,443,0.0,Strong semantic match (Score: 0.0) with 11.0 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000029,444,0.0,Strong semantic match (Score: 0.0) with 7.2 years of experience. Exceptional open-source presence (GitHub score: 42.5).
CAND_0000266,445,0.0,Strong semantic match (Score: 0.0) with 2.7 years of experience. Available to join almost immediately. Strong academic pedigree. Has relevant certifications.
CAND_0000166,446,0.0,Strong semantic match (Score: 0.0) with 4.8 years of experience. Strong academic pedigree. Has relevant certifications.
CAND_0000111,447,0.0,Strong semantic match (Score: 0.0) with 2.5 years of experience.
CAND_0000161,448,0.0,Strong semantic match (Score: 0.0) with 12.4 years of experience.
CAND_0000169,449,0.0,Strong semantic match (Score: 0.0) with 14.9 years of experience. Actively looking for new opportunities. Has relevant certifications.
CAND_0000024,450,0.0,Strong semantic match (Score: 0.0) with 7.5 years of experience. Exceptional open-source presence (GitHub score: 46.3). Highly responsive to recruiter outreach.
CAND_0000209,451,0.0,Strong semantic match (Score: 0.0) with 10.3 years of experience. Actively looking for new opportunities.
CAND_0000047,452,0.0,Strong semantic match (Score: 0.0) with 2.4 years of experience.
CAND_0000251,453,0.0,Strong semantic match (Score: 0.0) with 11.4 years of experience.
CAND_0000318,454,0.0,Strong semantic match (Score: 0.0) with 12.1 years of experience. High recruiter demand in the last 30 days.
CAND_0000021,455,0.0,Strong semantic match (Score: 0.0) with 14.5 years of experience.
CAND_0000453,456,0.0,Strong semantic match (Score: 0.0) with 2.1 years of experience. Exceptional open-source presence (GitHub score: 32.1).
CAND_0000431,457,0.0,Strong semantic match (Score: 0.0) with 11.6 years of experience. Strong academic pedigree.
CAND_0000439,458,0.0,Strong semantic match (Score: 0.0) with 13.5 years of experience. Reliable interview attendance record.
CAND_0000359,459,0.0,Strong semantic match (Score: 0.0) with 5.0 years of experience. Has relevant certifications.
CAND_0000120,460,0.0,Strong semantic match (Score: 0.0) with 5.7 years of experience. Graduate of a top-tier institution.
CAND_0000358,461,0.0,Strong semantic match (Score: 0.0) with 2.8 years of experience. Exceptional open-source presence (GitHub score: 30.2). Actively looking for new opportunities.
CAND_0000102,462,0.0,Strong semantic match (Score: 0.0) with 3.7 years of experience. Available to join almost immediately. Reliable interview attendance record.
CAND_0000124,463,0.0,Strong semantic match (Score: 0.0) with 7.6 years of experience. Actively looking for new opportunities. Strong academic pedigree. Has relevant certifications.
CAND_0000236,464,0.0,Strong semantic match (Score: 0.0) with 10.3 years of experience. Strong academic pedigree. Has relevant certifications.
CAND_0000330,465,0.0,Strong semantic match (Score: 0.0) with 12.0 years of experience. Strong academic pedigree.
CAND_0000214,466,0.0,Strong semantic match (Score: 0.0) with 9.5 years of experience. Graduate of a top-tier institution.
CAND_0000193,467,0.0,Strong semantic match (Score: 0.0) with 5.7 years of experience. Exceptional open-source presence (GitHub score: 33.6).
CAND_0000173,468,0.0,Strong semantic match (Score: 0.0) with 7.9 years of experience. Has relevant certifications.
CAND_0000420,469,0.0,Strong semantic match (Score: 0.0) with 14.5 years of experience. Has relevant certifications.
CAND_0000271,470,0.0,Strong semantic match (Score: 0.0) with 7.7 years of experience. Reliable interview attendance record.
CAND_0000305,471,0.0,Strong semantic match (Score: 0.0) with 4.7 years of experience. Exceptional open-source presence (GitHub score: 18.8).
CAND_0000058,472,0.0,Strong semantic match (Score: 0.0) with 10.1 years of experience.
CAND_0000279,473,0.0,Strong semantic match (Score: 0.0) with 2.9 years of experience. Strong academic pedigree.
CAND_0000400,474,0.0,Strong semantic match (Score: 0.0) with 14.1 years of experience. Available to join almost immediately.
CAND_0000334,475,0.0,Strong semantic match (Score: 0.0) with 1.4 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 11.7).
CAND_0000086,476,0.0,Strong semantic match (Score: 0.0) with 4.9 years of experience.
CAND_0000095,477,0.0,Strong semantic match (Score: 0.0) with 6.7 years of experience. Strong academic pedigree.
CAND_0000211,478,0.0,Strong semantic match (Score: 0.0) with 5.0 years of experience.
CAND_0000076,479,0.0,Strong semantic match (Score: 0.0) with 12.0 years of experience.
CAND_0000424,480,0.0,Strong semantic match (Score: 0.0) with 12.7 years of experience. Actively looking for new opportunities.
CAND_0000261,481,0.0,Strong semantic match (Score: 0.0) with 13.5 years of experience.
CAND_0000094,482,0.0,Strong semantic match (Score: 0.0) with 2.6 years of experience.
CAND_0000168,483,0.0,Strong semantic match (Score: 0.0) with 10.7 years of experience. Available to join almost immediately. Exceptional open-source presence (GitHub score: 30.5).
CAND_0000066,484,0.0,Strong semantic match (Score: 0.0) with 2.4 years of experience. Actively looking for new opportunities.
CAND_0000405,485,0.0,Strong semantic match (Score: 0.0) with 2.7 years of experience. Graduate of a top-tier institution.
CAND_0000398,486,0.0,Strong semantic match (Score: 0.0) with 10.0 years of experience. Actively looking for new opportunities. Strong academic pedigree.
CAND_0000414,487,0.0,Strong semantic match (Score: 0.0) with 13.7 years of experience. Exceptional open-source presence (GitHub score: 20.3). Actively looking for new opportunities.
CAND_0000188,488,0.0,Strong semantic match (Score: 0.0) with 12.1 years of experience. Reliable interview attendance record. High recruiter demand in the last 30 days.
CAND_0000412,489,0.0,Strong semantic match (Score: 0.0) with 2.5 years of experience. Strong academic pedigree. Has relevant certifications. Reliable interview attendance record.
CAND_0000338,490,0.0,Strong semantic match (Score: 0.0) with 7.9 years of experience. Exceptional open-source presence (GitHub score: 20.0). Has relevant certifications.
CAND_0000478,491,0.0,Strong semantic match (Score: 0.0) with 2.2 years of experience. Actively looking for new opportunities.
CAND_0000147,492,0.0,Strong semantic match (Score: 0.0) with 5.2 years of experience.
CAND_0000162,493,0.0,Strong semantic match (Score: 0.0) with 13.8 years of experience.
CAND_0000268,494,0.0,Strong semantic match (Score: 0.0) with 11.3 years of experience.
CAND_0000306,495,0.0,Strong semantic match (Score: 0.0) with 12.6 years of experience. Strong academic pedigree.
CAND_0000443,496,0.0,Strong semantic match (Score: 0.0) with 10.8 years of experience. Exceptional open-source presence (GitHub score: 40.0). Has relevant certifications.
CAND_0000226,497,0.0,Strong semantic match (Score: 0.0) with 3.5 years of experience. Exceptional open-source presence (GitHub score: 49.0).
CAND_0000195,498,0.0,Strong semantic match (Score: 0.0) with 5.9 years of experience. Reliable interview attendance record.
CAND_0000321,499,0.0,Strong semantic match (Score: 0.0) with 12.1 years of experience. Available to join almost immediately. Actively looking for new opportunities.
CAND_0000377,500,0.0,Strong semantic match (Score: 0.0) with 6.1 years of experience. Has relevant certifications.
